x,y
15.277,47.236
15.290,47.235
15.303,47.235
15.317,47.234
15.330,47.233
15.343,47.233
15.356,47.232
15.369,47.231
15.382,47.231
15.396,47.230
15.409,47.229
15.422,47.229
15.435,47.228
15.448,47.228
15.461,47.227
15.475,47.226
15.488,47.226
15.501,47.225
15.514,47.224
15.527,47.224
15.540,47.223
15.554,47.222
15.567,47.221
15.580,47.221
15.593,47.220
15.606,47.219
15.619,47.219
15.632,47.218
15.646,47.217
15.659,47.217
15.672,47.216
15.685,47.215
15.698,47.215
15.711,47.214
15.725,47.213
15.738,47.213
15.751,47.212
15.764,47.211
15.777,47.210
15.790,47.210
15.804,47.209
15.817,47.208
15.830,47.208
15.843,47.207
15.856,47.206
15.869,47.206
15.882,47.205
15.896,47.204
15.909,47.203
15.922,47.203
15.935,47.202
15.948,47.201
15.961,47.201
15.975,47.200
15.988,47.199
16.001,47.198
16.014,47.198
16.027,47.197
16.040,47.196
16.053,47.195
16.067,47.195
16.080,47.194
16.093,47.193
16.106,47.192
16.119,47.192
16.132,47.191
16.146,47.190
16.159,47.189
16.172,47.189
16.185,47.188
16.198,47.187
16.211,47.186
16.224,47.186
16.238,47.185
16.251,47.184
16.264,47.183
16.277,47.183
16.290,47.182
16.303,47.181
16.316,47.180
16.330,47.180
16.343,47.179
16.356,47.178
16.369,47.177
16.382,47.177
16.395,47.176
16.408,47.175
16.422,47.174
16.435,47.173
16.448,47.173
16.461,47.172
9.636,47.372
9.649,47.373
9.663,47.373
9.676,47.373
9.689,47.373
9.702,47.373
9.716,47.373
9.729,47.373
9.742,47.373
9.755,47.373
9.768,47.373
9.782,47.373
9.795,47.373
9.808,47.373
9.821,47.373
9.835,47.373
9.848,47.373
9.861,47.373
9.874,47.373
9.888,47.373
9.901,47.373
9.914,47.373
9.927,47.373
9.940,47.373
9.954,47.373
9.967,47.373
9.980,47.373
9.993,47.373
10.007,47.373
10.020,47.373
10.033,47.373
10.046,47.373
10.060,47.373
10.073,47.373
10.086,47.373
10.099,47.373
10.112,47.373
10.126,47.373
10.139,47.373
10.152,47.373
10.165,47.373
10.179,47.373
10.192,47.373
10.205,47.373
10.218,47.373
10.232,47.373
10.245,47.373
10.390,47.372
10.404,47.372
10.417,47.372
10.430,47.372
10.443,47.372
10.456,47.372
10.470,47.372
10.483,47.372
10.496,47.372
10.509,47.372
10.523,47.372
10.536,47.372
10.549,47.372
10.562,47.372
10.576,47.372
10.589,47.372
10.602,47.371
10.615,47.371
10.628,47.371
10.642,47.371
10.655,47.371
10.668,47.371
10.681,47.371
10.695,47.371
10.708,47.371
10.721,47.371
10.734,47.371
10.748,47.371
10.761,47.370
10.774,47.370
10.787,47.370
10.800,47.370
10.814,47.370
10.827,47.370
10.840,47.370
10.853,47.370
10.867,47.370
10.880,47.370
10.893,47.369
10.906,47.369
10.920,47.369
10.933,47.369
10.946,47.369
10.959,47.369
10.972,47.369
10.986,47.369
10.999,47.369
11.012,47.368
11.025,47.368
11.039,47.368
11.052,47.368
11.065,47.368
11.078,47.368
11.091,47.368
11.105,47.367
11.118,47.367
11.131,47.367
11.144,47.367
11.158,47.367
11.171,47.367
11.184,47.367
11.197,47.367
11.211,47.366
11.224,47.366
11.237,47.366
11.250,47.366
11.263,47.366
11.277,47.366
11.290,47.365
11.303,47.365
11.316,47.365
11.330,47.365
11.343,47.365
11.356,47.365
11.369,47.364
11.383,47.364
11.396,47.364
11.409,47.364
11.422,47.364
11.435,47.364
11.449,47.363
11.462,47.363
11.475,47.363
11.488,47.363
11.502,47.363
11.515,47.363
11.528,47.362
11.541,47.362
11.554,47.362
11.568,47.362
11.581,47.362
11.594,47.361
11.607,47.361
11.621,47.361
11.634,47.361
11.647,47.361
11.660,47.360
11.673,47.360
11.687,47.360
11.700,47.360
11.713,47.360
11.726,47.359
11.740,47.359
11.753,47.359
11.766,47.359
11.779,47.359
11.792,47.358
11.806,47.358
11.819,47.358
11.832,47.358
11.845,47.357
11.859,47.357
11.872,47.357
11.885,47.357
11.898,47.357
11.912,47.356
11.925,47.356
11.938,47.356
11.951,47.356
11.964,47.355
11.978,47.355
11.991,47.355
12.004,47.355
12.017,47.354
12.031,47.354
12.044,47.354
12.057,47.354
12.070,47.353
12.083,47.353
12.097,47.353
12.110,47.353
12.123,47.352
12.136,47.352
12.150,47.352
12.163,47.352
12.176,47.351
12.189,47.351
12.202,47.351
12.216,47.351
12.229,47.350
12.242,47.350
12.255,47.350
12.268,47.349
12.282,47.349
12.295,47.349
12.308,47.349
12.321,47.348
12.335,47.348
12.348,47.348
12.361,47.347
12.374,47.347
12.387,47.347
12.401,47.347
12.414,47.346
12.427,47.346
12.440,47.346
12.454,47.345
12.467,47.345
12.480,47.345
12.493,47.345
12.506,47.344
12.520,47.344
12.533,47.344
12.546,47.343
12.559,47.343
12.573,47.343
12.586,47.342
12.599,47.342
12.612,47.342
12.625,47.341
12.639,47.341
12.652,47.341
12.665,47.340
12.678,47.340
12.691,47.340
12.705,47.339
12.718,47.339
12.731,47.339
12.744,47.338
12.758,47.338
12.771,47.338
12.784,47.337
12.797,47.337
12.810,47.337
12.824,47.336
12.837,47.336
12.850,47.336
12.863,47.335
12.876,47.335
12.890,47.335
12.903,47.334
12.916,47.334
12.929,47.334
12.943,47.333
12.956,47.333
12.969,47.333
12.982,47.332
12.995,47.332
13.009,47.332
13.022,47.331
13.035,47.331
13.048,47.330
13.061,47.330
13.075,47.330
13.088,47.329
13.101,47.329
13.114,47.329
13.128,47.328
13.141,47.328
13.154,47.327
13.167,47.327
13.180,47.327
13.194,47.326
13.207,47.326
13.220,47.325
13.233,47.325
13.246,47.325
13.260,47.324
13.273,47.324
13.286,47.323
13.299,47.323
13.312,47.323
13.326,47.322
13.339,47.322
13.352,47.321
13.365,47.321
13.378,47.321
13.392,47.320
13.405,47.320
13.418,47.319
13.431,47.319
13.444,47.319
13.458,47.318
13.471,47.318
13.484,47.317
13.497,47.317
13.511,47.316
13.524,47.316
13.537,47.316
13.550,47.315
13.563,47.315
13.577,47.314
13.590,47.314
13.603,47.313
13.616,47.313
13.629,47.313
13.643,47.312
13.656,47.312
13.669,47.311
13.682,47.311
13.695,47.310
13.709,47.310
13.722,47.309
13.735,47.309
13.748,47.309
13.761,47.308
13.775,47.308
13.788,47.307
13.801,47.307
13.814,47.306
13.827,47.306
13.841,47.305
13.854,47.305
13.867,47.304
13.880,47.304
13.893,47.303
13.907,47.303
13.920,47.302
13.933,47.302
13.946,47.302
13.959,47.301
13.973,47.301
13.986,47.300
13.999,47.300
14.012,47.299
14.025,47.299
14.039,47.298
14.052,47.298
14.065,47.297
14.078,47.297
14.091,47.296
14.105,47.296
14.118,47.295
14.131,47.295
14.144,47.294
14.157,47.294
14.171,47.293
14.184,47.293
14.197,47.292
14.210,47.292
14.223,47.291
14.236,47.291
14.250,47.290
14.263,47.290
14.276,47.289
14.289,47.289
14.302,47.288
14.316,47.287
14.329,47.287
14.342,47.286
14.355,47.286
14.368,47.285
14.382,47.285
14.395,47.284
14.408,47.284
14.421,47.283
14.434,47.283
14.448,47.282
14.461,47.282
14.474,47.281
14.487,47.281
14.500,47.280
14.513,47.279
14.527,47.279
14.540,47.278
14.553,47.278
14.566,47.277
14.579,47.277
14.593,47.276
14.606,47.276
14.619,47.275
14.632,47.274
14.645,47.274
14.659,47.273
14.672,47.273
14.685,47.272
14.698,47.272
14.711,47.271
14.724,47.270
14.738,47.270
14.751,47.269
14.764,47.269
14.777,47.268
14.790,47.268
14.804,47.267
14.817,47.266
14.830,47.266
14.843,47.265
14.856,47.265
14.869,47.264
14.883,47.263
14.896,47.263
14.909,47.262
14.922,47.262
14.935,47.261
14.949,47.260
14.962,47.260
14.975,47.259
14.988,47.259
15.001,47.258
15.014,47.257
15.028,47.257
15.041,47.256
15.054,47.256
15.067,47.255
15.080,47.254
15.093,47.254
15.107,47.253
15.120,47.253
15.133,47.252
15.146,47.251
15.159,47.251
15.173,47.250
15.186,47.249
15.199,47.249
15.212,47.248
15.225,47.247
15.238,47.247
15.252,47.246
15.265,47.246
15.278,47.245
15.291,47.244
15.304,47.244
15.317,47.243
15.331,47.242
15.344,47.242
15.357,47.241
15.370,47.240
15.383,47.240
15.396,47.239
15.410,47.238
15.423,47.238
15.436,47.237
15.449,47.236
15.462,47.236
15.475,47.235
15.489,47.234
15.502,47.234
15.515,47.233
15.528,47.232
15.541,47.232
15.554,47.231
15.568,47.230
15.581,47.230
15.594,47.229
15.607,47.228
15.620,47.228
15.633,47.227
15.647,47.226
15.660,47.226
15.673,47.225
15.686,47.224
15.699,47.224
15.712,47.223
15.726,47.222
15.739,47.222
15.752,47.221
15.765,47.220
15.778,47.219
15.791,47.219
15.805,47.218
15.818,47.217
15.831,47.217
15.844,47.216
15.857,47.215
15.870,47.214
15.884,47.214
15.897,47.213
15.910,47.212
15.923,47.212
15.936,47.211
15.949,47.210
15.962,47.209
15.976,47.209
15.989,47.208
16.002,47.207
16.015,47.207
16.028,47.206
16.041,47.205
16.055,47.204
16.068,47.204
16.081,47.203
16.094,47.202
16.107,47.201
16.120,47.201
16.133,47.200
16.147,47.199
16.160,47.198
16.173,47.198
16.186,47.197
16.199,47.196
16.212,47.195
16.225,47.195
16.239,47.194
16.252,47.193
16.265,47.192
16.278,47.192
16.291,47.191
16.304,47.190
16.318,47.189
16.331,47.189
16.344,47.188
16.357,47.187
16.370,47.186
16.383,47.185
16.396,47.185
16.410,47.184
16.423,47.183
16.436,47.182
16.449,47.182
16.462,47.181
9.663,47.382
9.676,47.382
9.689,47.382
9.702,47.382
9.715,47.382
9.729,47.382
9.742,47.382
9.755,47.382
9.768,47.382
9.782,47.382
9.795,47.382
9.808,47.382
9.821,47.382
9.835,47.382
9.848,47.382
9.861,47.382
9.874,47.382
9.888,47.382
9.901,47.382
9.914,47.382
9.927,47.382
9.940,47.382
9.954,47.382
9.967,47.382
9.980,47.382
9.993,47.382
10.007,47.382
10.020,47.382
10.033,47.382
10.046,47.382
10.060,47.382
10.073,47.382
10.086,47.382
10.165,47.382
10.179,47.382
10.192,47.382
10.205,47.382
10.218,47.382
10.232,47.382
10.390,47.381
10.404,47.381
10.417,47.381
10.430,47.381
10.443,47.381
10.457,47.381
10.470,47.381
10.483,47.381
10.496,47.381
10.509,47.381
10.523,47.381
10.536,47.381
10.549,47.381
10.562,47.381
10.576,47.381
10.589,47.381
10.602,47.380
10.615,47.380
10.629,47.380
10.642,47.380
10.655,47.380
10.668,47.380
10.681,47.380
10.695,47.380
10.708,47.380
10.721,47.380
10.734,47.380
10.748,47.380
10.761,47.379
10.774,47.379
10.787,47.379
10.801,47.379
10.814,47.379
10.827,47.379
10.840,47.379
10.854,47.379
10.867,47.379
10.880,47.379
10.893,47.378
10.906,47.378
10.920,47.378
10.933,47.378
10.946,47.378
10.959,47.378
10.973,47.378
10.986,47.378
10.999,47.378
11.012,47.377
11.026,47.377
11.039,47.377
11.052,47.377
11.065,47.377
11.078,47.377
11.092,47.377
11.105,47.376
11.118,47.376
11.131,47.376
11.145,47.376
11.158,47.376
11.171,47.376
11.184,47.376
11.198,47.376
11.211,47.375
11.224,47.375
11.237,47.375
11.250,47.375
11.264,47.375
11.277,47.375
11.290,47.374
11.303,47.374
11.317,47.374
11.330,47.374
11.343,47.374
11.356,47.374
11.370,47.373
11.383,47.373
11.396,47.373
11.409,47.373
11.422,47.373
11.436,47.373
11.449,47.372
11.462,47.372
11.475,47.372
11.489,47.372
11.502,47.372
11.515,47.372
11.528,47.371
11.541,47.371
11.555,47.371
11.568,47.371
11.581,47.371
11.594,47.370
11.608,47.370
11.621,47.370
11.634,47.370
11.647,47.370
11.661,47.369
11.674,47.369
11.687,47.369
11.700,47.369
11.713,47.369
11.727,47.368
11.740,47.368
11.753,47.368
11.766,47.368
11.780,47.368
11.793,47.367
11.806,47.367
11.819,47.367
11.832,47.367
11.846,47.366
11.859,47.366
11.872,47.366
11.885,47.366
11.899,47.366
11.912,47.365
11.925,47.365
11.938,47.365
11.952,47.365
11.965,47.364
11.978,47.364
11.991,47.364
12.004,47.364
12.018,47.363
12.031,47.363
12.044,47.363
12.057,47.363
12.071,47.362
12.084,47.362
12.097,47.362
12.110,47.362
12.123,47.361
12.137,47.361
12.150,47.361
12.163,47.361
12.176,47.360
12.190,47.360
12.203,47.360
12.216,47.360
12.229,47.359
12.242,47.359
12.256,47.359
12.269,47.358
12.282,47.358
12.295,47.358
12.309,47.358
12.322,47.357
12.335,47.357
12.348,47.357
12.361,47.356
12.375,47.356
12.388,47.356
12.401,47.356
12.414,47.355
12.428,47.355
12.441,47.355
12.454,47.354
12.467,47.354
12.480,47.354
12.494,47.354
12.507,47.353
12.520,47.353
12.533,47.353
12.547,47.352
12.560,47.352
12.573,47.352
12.586,47.351
12.599,47.351
12.613,47.351
12.626,47.350
12.639,47.350
12.652,47.350
12.666,47.349
12.679,47.349
12.692,47.349
12.705,47.348
12.718,47.348
12.732,47.348
12.745,47.347
12.758,47.347
12.771,47.347
12.784,47.346
12.798,47.346
12.811,47.346
12.824,47.345
12.837,47.345
12.851,47.345
12.864,47.344
12.877,47.344
12.890,47.344
12.903,47.343
12.917,47.343
12.930,47.343
12.943,47.342
12.956,47.342
12.969,47.342
12.983,47.341
12.996,47.341
13.009,47.341
13.022,47.340
13.036,47.340
13.049,47.339
13.062,47.339
13.075,47.339
13.088,47.338
13.102,47.338
13.115,47.338
13.128,47.337
13.141,47.337
13.154,47.336
13.168,47.336
13.181,47.336
13.194,47.335
13.207,47.335
13.221,47.334
13.234,47.334
13.247,47.334
13.260,47.333
13.273,47.333
13.287,47.332
13.300,47.332
13.313,47.332
13.326,47.331
13.339,47.331
13.353,47.330
13.366,47.330
13.379,47.330
13.392,47.329
13.405,47.329
13.419,47.328
13.432,47.328
13.445,47.328
13.458,47.327
13.472,47.327
13.485,47.326
13.498,47.326
13.511,47.325
13.524,47.325
13.538,47.325
13.551,47.324
13.564,47.324
13.577,47.323
13.590,47.323
13.604,47.322
13.617,47.322
13.630,47.322
13.643,47.321
13.656,47.321
13.670,47.320
13.683,47.320
13.696,47.319
13.709,47.319
13.722,47.318
13.736,47.318
13.749,47.318
13.762,47.317
13.775,47.317
13.788,47.316
13.802,47.316
13.815,47.315
13.828,47.315
13.841,47.314
13.854,47.314
13.868,47.313
13.881,47.313
13.894,47.312
13.907,47.312
13.920,47.311
13.934,47.311
13.947,47.311
13.960,47.310
13.973,47.310
13.986,47.309
14.000,47.309
14.013,47.308
14.026,47.308
14.039,47.307
14.052,47.307
14.066,47.306
14.079,47.306
14.092,47.305
14.105,47.305
14.118,47.304
14.132,47.304
14.145,47.303
14.158,47.303
14.171,47.302
14.184,47.302
14.198,47.301
14.211,47.301
14.224,47.300
14.237,47.300
14.250,47.299
14.264,47.299
14.277,47.298
14.290,47.297
14.303,47.297
14.316,47.296
14.330,47.296
14.343,47.295
14.356,47.295
14.369,47.294
14.382,47.294
14.396,47.293
14.409,47.293
14.422,47.292
14.435,47.292
14.448,47.291
14.461,47.291
14.475,47.290
14.488,47.290
14.501,47.289
14.514,47.288
14.527,47.288
14.541,47.287
14.554,47.287
14.567,47.286
14.580,47.286
14.593,47.285
14.607,47.285
14.620,47.284
14.633,47.283
14.646,47.283
14.659,47.282
14.673,47.282
14.686,47.281
14.699,47.281
14.712,47.280
14.725,47.279
14.738,47.279
14.752,47.278
14.765,47.278
14.778,47.277
14.791,47.277
14.804,47.276
14.818,47.275
14.831,47.275
14.844,47.274
14.857,47.274
14.870,47.273
14.883,47.272
14.897,47.272
14.910,47.271
14.923,47.271
14.936,47.270
14.949,47.269
14.963,47.269
14.976,47.268
14.989,47.268
15.002,47.267
15.015,47.266
15.028,47.266
15.042,47.265
15.055,47.265
15.068,47.264
15.081,47.263
15.094,47.263
15.108,47.262
15.121,47.262
15.134,47.261
15.147,47.260
15.160,47.260
15.173,47.259
15.187,47.258
15.200,47.258
15.213,47.257
15.226,47.256
15.239,47.256
15.252,47.255
15.266,47.255
15.279,47.254
15.292,47.253
15.305,47.253
15.318,47.252
15.332,47.251
15.345,47.251
15.358,47.250
15.371,47.249
15.384,47.249
15.397,47.248
15.411,47.247
15.424,47.247
15.437,47.246
15.450,47.245
15.463,47.245
15.476,47.244
15.490,47.243
15.503,47.243
15.516,47.242
15.529,47.241
15.542,47.241
15.555,47.240
15.569,47.239
15.582,47.239
15.595,47.238
15.608,47.237
15.621,47.237
15.634,47.236
15.648,47.235
15.661,47.235
15.674,47.234
15.687,47.233
15.700,47.233
15.713,47.232
15.727,47.231
15.740,47.231
15.753,47.230
15.766,47.229
15.779,47.228
15.792,47.228
15.806,47.227
15.819,47.226
15.832,47.226
15.845,47.225
15.858,47.224
15.871,47.223
15.885,47.223
15.898,47.222
15.911,47.221
15.924,47.221
15.937,47.220
15.950,47.219
15.963,47.218
15.977,47.218
15.990,47.217
16.003,47.216
16.016,47.216
16.029,47.215
16.042,47.214
16.056,47.213
16.069,47.213
16.082,47.212
16.095,47.211
16.108,47.210
16.121,47.210
16.134,47.209
16.148,47.208
16.161,47.207
16.174,47.207
16.187,47.206
16.200,47.205
16.213,47.204
16.227,47.204
16.240,47.203
16.253,47.202
16.266,47.201
16.279,47.201
16.292,47.200
16.305,47.199
16.319,47.198
16.332,47.198
16.345,47.197
16.358,47.196
16.371,47.195
16.384,47.194
16.398,47.194
16.411,47.193
16.424,47.192
16.437,47.191
16.450,47.191
9.662,47.391
9.676,47.391
9.689,47.391
9.702,47.391
9.715,47.391
9.729,47.391
9.742,47.391
9.755,47.391
9.768,47.391
9.782,47.391
9.795,47.391
9.808,47.391
9.821,47.391
9.835,47.391
9.848,47.391
9.861,47.391
9.874,47.391
9.887,47.391
9.901,47.391
9.914,47.391
9.927,47.391
9.940,47.391
9.954,47.391
9.967,47.391
9.980,47.391
9.993,47.391
10.007,47.391
10.020,47.391
10.033,47.391
10.046,47.391
10.060,47.391
10.073,47.391
10.086,47.391
10.165,47.391
10.179,47.391
10.192,47.391
10.218,47.391
10.232,47.391
10.430,47.390
10.443,47.390
10.457,47.390
10.470,47.390
10.483,47.390
10.496,47.390
10.510,47.390
10.523,47.390
10.536,47.390
10.549,47.390
10.563,47.390
10.576,47.390
10.589,47.390
10.602,47.389
10.615,47.389
10.629,47.389
10.642,47.389
10.655,47.389
10.668,47.389
10.682,47.389
10.695,47.389
10.708,47.389
10.721,47.389
10.735,47.389
10.748,47.389
10.761,47.388
10.774,47.388
10.787,47.388
10.801,47.388
10.814,47.388
10.827,47.388
10.840,47.388
10.854,47.388
10.867,47.388
10.880,47.388
10.893,47.387
10.907,47.387
10.920,47.387
10.933,47.387
10.946,47.387
10.960,47.387
10.973,47.387
10.986,47.387
10.999,47.387
11.012,47.386
11.026,47.386
11.039,47.386
11.052,47.386
11.065,47.386
11.079,47.386
11.092,47.386
11.105,47.385
11.118,47.385
11.132,47.385
11.145,47.385
11.158,47.385
11.171,47.385
11.184,47.385
11.198,47.385
11.211,47.384
11.224,47.384
11.237,47.384
11.251,47.384
11.264,47.384
11.277,47.384
11.290,47.383
11.304,47.383
11.317,47.383
11.330,47.383
11.343,47.383
11.357,47.383
11.370,47.382
11.383,47.382
11.396,47.382
11.409,47.382
11.423,47.382
11.436,47.382
11.449,47.381
11.462,47.381
11.476,47.381
11.489,47.381
11.502,47.381
11.515,47.381
11.529,47.380
11.542,47.380
11.555,47.380
11.568,47.380
11.581,47.380
11.595,47.379
11.608,47.379
11.621,47.379
11.634,47.379
11.648,47.379
11.661,47.378
11.674,47.378
11.687,47.378
11.701,47.378
11.714,47.378
11.727,47.377
11.740,47.377
11.753,47.377
11.767,47.377
11.780,47.377
11.793,47.376
11.806,47.376
11.820,47.376
11.833,47.376
11.846,47.375
11.859,47.375
11.872,47.375
11.886,47.375
11.899,47.375
11.912,47.374
11.925,47.374
11.939,47.374
11.952,47.374
11.965,47.373
11.978,47.373
11.992,47.373
12.005,47.373
12.018,47.372
12.031,47.372
12.044,47.372
12.058,47.372
12.071,47.371
12.084,47.371
12.097,47.371
12.111,47.371
12.124,47.370
12.137,47.370
12.150,47.370
12.163,47.370
12.177,47.369
12.190,47.369
12.203,47.369
12.216,47.369
12.230,47.368
12.243,47.368
12.256,47.368
12.269,47.367
12.283,47.367
12.296,47.367
12.309,47.367
12.322,47.366
12.335,47.366
12.349,47.366
12.362,47.365
12.375,47.365
12.388,47.365
12.402,47.365
12.415,47.364
12.428,47.364
12.441,47.364
12.454,47.363
12.468,47.363
12.481,47.363
12.494,47.363
12.507,47.362
12.521,47.362
12.534,47.362
12.547,47.361
12.560,47.361
12.573,47.361
12.587,47.360
12.600,47.360
12.613,47.360
12.626,47.359
12.640,47.359
12.653,47.359
12.666,47.358
12.679,47.358
12.692,47.358
12.706,47.357
12.719,47.357
12.732,47.357
12.745,47.356
12.759,47.356
12.772,47.356
12.785,47.355
12.798,47.355
12.811,47.355
12.825,47.354
12.838,47.354
12.851,47.354
12.864,47.353
12.877,47.353
12.891,47.353
12.904,47.352
12.917,47.352
12.930,47.352
12.944,47.351
12.957,47.351
12.970,47.351
12.983,47.350
12.996,47.350
13.010,47.349
13.023,47.349
13.036,47.349
13.049,47.348
13.063,47.348
13.076,47.348
13.089,47.347
13.102,47.347
13.115,47.347
13.129,47.346
13.142,47.346
13.155,47.345
13.168,47.345
13.181,47.345
13.195,47.344
13.208,47.344
13.221,47.343
13.234,47.343
13.248,47.343
13.261,47.342
13.274,47.342
13.287,47.341
13.300,47.341
13.314,47.341
13.327,47.340
13.340,47.340
13.353,47.339
13.366,47.339
13.380,47.339
13.393,47.338
13.406,47.338
13.419,47.337
13.432,47.337
13.446,47.337
13.459,47.336
13.472,47.336
13.485,47.335
13.499,47.335
13.512,47.334
13.525,47.334
13.538,47.334
13.551,47.333
13.565,47.333
13.578,47.332
13.591,47.332
13.604,47.331
13.617,47.331
13.631,47.331
13.644,47.330
13.657,47.330
13.670,47.329
13.683,47.329
13.697,47.328
13.710,47.328
13.723,47.327
13.736,47.327
13.749,47.327
13.763,47.326
13.776,47.326
13.789,47.325
13.802,47.325
13.815,47.324
13.829,47.324
13.842,47.323
13.855,47.323
13.868,47.322
13.882,47.322
13.895,47.321
13.908,47.321
13.921,47.320
13.934,47.320
13.948,47.319
13.961,47.319
13.974,47.319
13.987,47.318
14.000,47.318
14.014,47.317
14.027,47.317
14.040,47.316
14.053,47.316
14.066,47.315
14.080,47.315
14.093,47.314
14.106,47.314
14.119,47.313
14.132,47.313
14.146,47.312
14.159,47.312
14.172,47.311
14.185,47.311
14.198,47.310
14.212,47.310
14.225,47.309
14.238,47.309
14.251,47.308
14.264,47.308
14.278,47.307
14.291,47.306
14.304,47.306
14.317,47.305
14.330,47.305
14.344,47.304
14.357,47.304
14.370,47.303
14.383,47.303
14.396,47.302
14.409,47.302
14.423,47.301
14.436,47.301
14.449,47.300
14.462,47.300
14.475,47.299
14.489,47.298
14.502,47.298
14.515,47.297
14.528,47.297
14.541,47.296
14.555,47.296
14.568,47.295
14.581,47.295
14.594,47.294
14.607,47.294
14.621,47.293
14.634,47.292
14.647,47.292
14.660,47.291
14.673,47.291
14.687,47.290
14.700,47.290
14.713,47.289
14.726,47.288
14.739,47.288
14.752,47.287
14.766,47.287
14.779,47.286
14.792,47.286
14.805,47.285
14.818,47.284
14.832,47.284
14.845,47.283
14.858,47.283
14.871,47.282
14.884,47.281
14.897,47.281
14.911,47.280
14.924,47.280
14.937,47.279
14.950,47.278
14.963,47.278
14.977,47.277
14.990,47.277
15.003,47.276
15.016,47.275
15.029,47.275
15.043,47.274
15.056,47.274
15.069,47.273
15.082,47.272
15.095,47.272
15.108,47.271
15.122,47.270
15.135,47.270
15.148,47.269
15.161,47.269
15.174,47.268
15.187,47.267
15.201,47.267
15.214,47.266
15.227,47.265
15.240,47.265
15.253,47.264
15.267,47.264
15.280,47.263
15.293,47.262
15.306,47.262
15.319,47.261
15.332,47.260
15.346,47.260
15.359,47.259
15.372,47.258
15.385,47.258
15.398,47.257
15.411,47.256
15.425,47.256
15.438,47.255
15.451,47.254
15.464,47.254
15.477,47.253
15.491,47.252
15.504,47.252
15.517,47.251
15.530,47.250
15.543,47.250
15.556,47.249
15.570,47.248
15.583,47.248
15.596,47.247
15.609,47.246
15.622,47.246
15.635,47.245
15.649,47.244
15.662,47.244
15.675,47.243
15.688,47.242
15.701,47.242
15.714,47.241
15.728,47.240
15.741,47.239
15.754,47.239
15.767,47.238
15.780,47.237
15.793,47.237
15.807,47.236
15.820,47.235
15.833,47.235
15.846,47.234
15.859,47.233
15.872,47.232
15.886,47.232
15.899,47.231
15.912,47.230
15.925,47.230
15.938,47.229
15.951,47.228
15.965,47.227
15.978,47.227
15.991,47.226
16.004,47.225
16.017,47.224
16.030,47.224
16.043,47.223
16.057,47.222
16.070,47.222
16.083,47.221
16.096,47.220
16.109,47.219
16.122,47.219
16.136,47.218
16.149,47.217
16.162,47.216
16.175,47.216
16.188,47.215
16.201,47.214
16.214,47.213
16.228,47.213
16.241,47.212
16.254,47.211
16.267,47.210
16.280,47.210
16.293,47.209
16.307,47.208
16.320,47.207
16.333,47.207
16.346,47.206
16.359,47.205
16.372,47.204
16.385,47.203
16.399,47.203
16.412,47.202
16.425,47.201
9.649,47.400
9.662,47.400
9.676,47.400
9.689,47.400
9.702,47.400
9.715,47.400
9.729,47.400
9.742,47.400
9.755,47.400
9.768,47.400
9.782,47.400
9.795,47.400
9.808,47.400
9.821,47.400
9.835,47.400
9.848,47.400
9.861,47.400
9.874,47.400
9.887,47.400
9.901,47.400
9.914,47.400
9.927,47.400
9.940,47.400
9.954,47.400
9.967,47.400
9.980,47.400
9.993,47.400
10.007,47.400
10.020,47.400
10.033,47.400
10.046,47.400
10.060,47.400
10.073,47.400
10.086,47.400
10.430,47.399
10.443,47.399
10.457,47.399
10.470,47.399
10.483,47.399
10.496,47.399
10.510,47.399
10.523,47.399
10.536,47.399
10.549,47.399
10.563,47.399
10.576,47.399
10.589,47.399
10.602,47.398
10.616,47.398
10.629,47.398
10.642,47.398
10.655,47.398
10.668,47.398
10.682,47.398
10.695,47.398
10.708,47.398
10.721,47.398
10.735,47.398
10.748,47.398
10.761,47.397
10.774,47.397
10.788,47.397
10.801,47.397
10.814,47.397
10.827,47.397
10.841,47.397
10.854,47.397
10.867,47.397
10.880,47.397
10.894,47.396
10.907,47.396
10.920,47.396
10.933,47.396
10.946,47.396
10.960,47.396
10.973,47.396
10.986,47.396
10.999,47.396
11.013,47.395
11.026,47.395
11.039,47.395
11.052,47.395
11.066,47.395
11.079,47.395
11.092,47.395
11.105,47.394
11.119,47.394
11.132,47.394
11.145,47.394
11.158,47.394
11.171,47.394
11.185,47.394
11.198,47.394
11.211,47.393
11.224,47.393
11.238,47.393
11.251,47.393
11.264,47.393
11.277,47.393
11.291,47.392
11.304,47.392
11.317,47.392
11.330,47.392
11.344,47.392
11.357,47.392
11.370,47.391
11.383,47.391
11.396,47.391
11.410,47.391
11.423,47.391
11.436,47.391
11.449,47.390
11.463,47.390
11.476,47.390
11.489,47.390
11.502,47.390
11.516,47.390
11.529,47.389
11.542,47.389
11.555,47.389
11.568,47.389
11.582,47.389
11.595,47.388
11.608,47.388
11.621,47.388
11.635,47.388
11.648,47.388
11.661,47.387
11.674,47.387
11.688,47.387
11.701,47.387
11.714,47.387
11.727,47.386
11.741,47.386
11.754,47.386
11.767,47.386
11.780,47.386
11.793,47.385
11.807,47.385
11.820,47.385
11.833,47.385
11.846,47.384
11.860,47.384
11.873,47.384
11.886,47.384
11.899,47.384
11.913,47.383
11.926,47.383
11.939,47.383
11.952,47.383
11.965,47.382
11.979,47.382
11.992,47.382
12.005,47.382
12.018,47.381
12.032,47.381
12.045,47.381
12.058,47.381
